Inspection ID	DBA Name	AKA Name	License #	Facility Type	Risk	Address	City	State	Zip	Inspection Date	Inspection Type	Results	Violations	Latitude	Longitude	Location
2612178	COLUTAS PIZZA	COLUTAS PIZZA	71931.0	Restaurant	Risk 1 (High)	3239 N HARLEM AVE	CHICAGO	IL	60634.0	2025-02-13	Canvass	Pass	40. PERSONAL CLEANLINESS - Comments: OBSERVED FOOD EMPLOYEE CHOPPING GREEN PEPPERS WITHOUT WEARING A HAIR RESTRAINT. MUST WEAR AN EFFECTIVE HAIR RESTRAINT WHEN PREPARING FOOD. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED FRONT END OF OUTSIDE OIL TANK WITH GREASE SPILLS. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CARD BOARD BOXES STACKED BY REAR DOOR. MUST REMOVE ITEMS FROM PREMISES.	41.93916082956911	-87.80664110583346	(41.93916082956911, -87.80664110583346)
2612303	DELICIA CRUCITA CORP.	DELICIA CRUCITA	2245839.0	Restaurant	Risk 1 (High)	3810 N CENTRAL AVE	CHICAGO	IL	60634.0	2025-02-18	Canvass	Pass		41.94988416959632	-87.76703882370184	(41.949884169596324, -87.76703882370184)
2612229	TACO BELL	TACO BELL	2827255.0	Restaurant	Risk 1 (High)	3143 N MILWAUKEE AVE	CHICAGO	IL	60618.0	2025-02-14	Canvass	Pass		41.938116583931006	-87.72201223506438	(41.938116583931006, -87.72201223506438)
2612347	BELLAS RESTAURANT	BELLAS RESTAURANT	2977155.0	Restaurant	Risk 1 (High)	3911 W CHICAGO AVE	CHICAGO	IL	60651.0	2025-02-19	Canvass Re-Inspection	Pass	37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 OBSERVED NO LABEL ON FOOD STORAGE CONTAINER CONTAINING RICE. INSTRUCTED TO LABEL. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: 3-304.14 OBSERVED IMPROPER STORAGE OF WIPING CLOTHS IN THE FOOD PREPARATION AREA. INSTRUCTED TO STORE WIPES PROPERLY.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.16 OBSERVED IMPROPER STORAGE OF MOP IN THE EMPLOYEE WASHROOM. INSTRUCTED TO STORE MOP PROPERLY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED DIRTY/STAINED CEILING TILES IN THE FOOD PREPARATION AREA. INSTRUCTED TO CLEAN/REPLACE AND MAINTAIN.	41.89527749913943	-87.72415549163331	(41.89527749913943, -87.72415549163331)
2612498	ROSE-ANGELA HALL	ROSE-ANGELA HALL (ST MARY OF PROVIDENCE)	2204605.0	Long Term Care	Risk 1 (High)	4200 N AUSTIN AVE	CHICAGO	IL	60634.0	2025-02-21	Canvass	Fail	16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED MINERAL BUILD UP INSIDE OF ICE MACHINE. MUST CLEAN AND MAINTAIN. | 28. TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, & USED - Comments: OBSERVED UNCOVERED PELLETS STORED ON TRAY IN REAR FOOD STORAGE AREA. Rodent bait shall be contained in a covered, tamper-resistant bait station. PRIORITY VIOLATION. 7-38-015. CITATION ISSUED. MAINTENANCE REMOVED BAIT FROM PREMISES. | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: OBSERVED NO HOT WATER THROUGHOUT ESTABLISHMENT. MUST PROVIDE ADEQUATE HOT WATER TEMPERATURE AT ALL SINKS. WATER TEMPERATURE MUST BE AT 100F OR ABOVE AT HAND SINKS AND 110F OR ABOVE AT 3-COMPARTMENT SINK. PRIORITY VIOLATION. 7-38-030(C). CITATION ISSUED.	41.95679065134189	-87.77705031717367	(41.95679065134189, -87.77705031717367)
2612485	NEW BEST SUB	NEW BEST SUB	2962384.0	Restaurant	Risk 1 (High)	3334 W CHICAGO AVE	CHICAGO	IL	60651.0	2025-02-20	Short Form Complaint	Pass	37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12 OBSERVED CONTAINER WITH FLOUR/SEASONING IN DRY STORAGE AREA WITH NO LABEL. INSTRUCTED TO PROVIDE LABEL.	41.8956261399251	-87.71035215100389	(41.8956261399251, -87.71035215100389)
2612546	ROCOTO PERUVIAN BITES	ROCOTO PERUVIAN BITES	2900552.0	Restaurant	Risk 1 (High)	5752 W BELMONT AVE	CHICAGO	IL	60634.0	2025-02-21	Canvass	Pass	6. PROPER EATING, TASTING, DRINKING, OR TOBACCO USE - Comments: OBSERVED OPEN DRINK IN PREP COOLER. INSTRUCTED TO STORE AWAY FROM FOOD PREP AND CLEAN EQUIPMENT.	41.93862431098313	-87.77106451493644	(41.93862431098313, -87.77106451493644)
2612533	Bridge Junior High School	Bridge Junior High School	1981286.0	School	Risk 1 (High)	7001 W Addison ST	CHICAGO	IL	60634.0	2025-02-21	Canvass Re-Inspection	Fail	2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CERTIFIED FOOD MANAGER ON SITE WHILE TCS FOODS WERE BEING SERVED(MOZARELLA STICKS, GREEN BEANS). INSTRUCTED TO HAVE A CERTIFIED FOOD MANAGER ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-012.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 5-202.12 (A)--OBSERVED IMPROPER WATER TEMPERATURE AT HAND WASHING SINKS IN ALL TOILET ROOMS THROUGHOUT SCHOOL. WATER TEMPERATURE RANGING FROM 57-65F. MINIMUM WATER TEMPERATURE MUST BE AT 100F OR ABOVE THROUGH A MIXING VALVE OR COMBINATION FAUCET. PRIORITY VIOLATION. 7-38-030(C).	41.94527459293322	-87.80089914642791	(41.945274592933224, -87.80089914642791)
2612524	ALL THINGS ARE POSSIBLE FOR KIDS, INC.	ALL THINGS ARE POSSIBLE FOR KIDS, INC.	2215965.0	Children's Services Facility	Risk 1 (High)	4014 W CHICAGO AVE	CHICAGO	IL	60651.0	2025-02-21	Canvass	Pass	10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE IN THE DISABLITY WASHROOM. INSTRUCTED TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED STAINED CEILING TILES IN THE TODDLER CLASSROOM AND IN THE JANITORS CLOSET AREA. INSTRUCTED TO REPLACE AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DIRTY OVERHEAD VENT IN THE INFANT CLASSROOM. INSTRUCTED TO CLEAN AND MAINTAIN.	41.89546788877342	-87.7266648149535	(41.89546788877342, -87.7266648149535)
2612580	HAPPY KIDS PRESCHOOL & DAYCARE CENTER	HAPPY KIDS PRESCHOOL & DAYCARE CENTER	2215990.0	Children's Services Facility	Risk 1 (High)	7622 W BELMONT AVE	CHICAGO	IL	60634.0	2025-02-24	Canvass	Pass		41.93802847798224	-87.81751327838508	(41.93802847798224, -87.81751327838508)
2612602	MESON DEL TACO EXPRESS	MESON DEL TACO EXPRESS	2595758.0	Restaurant	Risk 1 (High)	7616 W BELMONT AVE	CHICAGO	IL	60634.0	2025-02-24	Canvass	Pass	52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED GREASE ON OUTSIDE OIL TANK CONTAINER. MUST CLEAN AND MAINTAIN.	41.93803296673745	-87.81725960200333	(41.93803296673745, -87.81725960200333)
2612225	HALF ACRE BEER COMPANY	HALF ACRE BEER COMPANY	2522196.0	Restaurant	Risk 1 (High)	2050 W BALMORAL AVE	CHICAGO	IL	60625.0	2025-02-14	Complaint	Fail	"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE OR VALID DOCUMENTATION ON THE PREMISES WHILE TCS FOODS (JAMBALAYA,GUMBO,GRILLADES ETC.)IS BEING PREPARED AND SERVED TO CUSTOMERS.INSTRUCTED PERSON-IN-CHARGE THAT A CITY OF CHICAGO CERTIFIED FOOD SERVICE MANAGER MUST BE ON THE PREMISES AT ALL TIMES WHEN (TCS FOODS)ARE PREPARED,HANDLED, AND/OR SERVED.INSTRUCTED TO COMPLY AND POST ORIGINAL CERTIFICATES AS REQUIRED.PRIORITY FOUNDATION VIOLATION 7-38-012,CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A SLIGHT DEBRIS ACCUMULATION ENCRUSTED ON THE INTERIOR OF THE ICE MACHINE.MUST REMOVE DEBRIS, DETAIL CLEAN INSIDE ICE MACHINE/HAVE SERVICED AND MAINTAIN ICE MACHINE AT ALL TIMES . | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED (TCS FOODS) PREPARED ON SITE TO BE PAST THE ALLOWABLE USE BY DATE WRITTEN ON THE FOOD CONTAINERS IN THE WALK IN COOLER. (TCS FOODS) WERE PREPARED ON 2/1,3,5/2025.INSTRUCTED MANAGER TO DISCARD AND TRACK DAILY TO ENSURE ALL FOOD IS DISCARDED BY THE ALLOWABLE USE BY DATE.THE MAXIMUM ALLOWABLE USE BY DATE MAY NOT EXCEED 7 DAYS, WITH THE FIRST DAY OF PREPARATION COUNTING AS DAY 1. MANAGEMENT VOLUNTARILY DISCARDED THE FOLLOWING TCS FOODS BRANDADE DE MORUE (SALTED COD,POTATO PUREE,TOAST POINTS),COOKED CHICKEN,GARLIC AOLI STORED INSIDE OF THE WALK-IN COOLER.APPROXIMATE WEIGHT OF 10 LBS OF FOOD WORTH $150.00. PRIORITY VIOLATION 7-38-005,CITATION ISSUED.          | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER INSIDE SMALL REFRIGERATOR IN THE KITCHEN PREP AREA.INSTRUCTED TO PROVIDE AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF PEST ACTIVITY ON THE PREMISES.APPROXIMATELY 80 RODENT (MICE) DROPPINGS ON THE FLOOR INSIDE THE REAR CLUTTERED CHEMICAL STORAGE ROOM AND INSIDE THE MECHANICAL/FURNACE ROOM ADJACENT TO THE KITCHEN PREP AREA AND ON THE FLOOR BEHIND THE DISHMACHINE AT THE BAR AREA.INSTRUCTED TO DETAIL CLEAN AND REMOVE ALL RODENT DROPPINGS FROM ALL AFFECTED AREAS IN DETAIL.ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO ELIMINATE THE PEST ACTIVITY. PRIORITY FOUNDATION VIOLATION 7-38-020(A),CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED STAINED CUTTING BOARDS IN THE KITCHEN PREP AREA.INSTRUCTED TO RESURFACE OR REPLACE THE CUTTING BOARDS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRTY FLOORS WITH LITTER AND DEBRIS UNDERNEATH THE 3-COMPARTMENT SINK AT BAR AREA.INSTRUCTED TO CLEAN FLOORS IN DETAIL AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE THE REAR DRY STORAGE/EMPLOYEE BREAK ROOM  AND CHEMICAL STORAGE ROOM AND REMOVE UNNECESSARY ITEMS,UNUSED FOOD EQUIPMENTS DUE TO POTENTIAL PEST HARBORAGE AND ELEVATE MOPS,BROOMS CLEANING EQUIPMENTS OFF THE FLOOR AT LEAST 6"" INCHES TO FACILITATE CLEANING. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REMOVE EXCESSIVE ACCUMULATIONS OF DUSTS ON CEILING VENTILATION IN THE KITCHEN PREP AREA AND WASHROOMS AND MAINTAIN."	41.97974794152861	-87.6815389486624	(41.97974794152861, -87.6815389486624)
2612620	PENDRY CHICAGO, HOTEL	BANQUETS / ROOFTOP BAR	2762630.0	HOTEL	Risk 1 (High)	224-230 N MICHIGAN AVE FL	CHICAGO	IL	60601.0	2025-02-24	Canvass	Fail	2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON THE PREMISES WHILE TCS FOOD(S) (RAW CHICKEN) WERE BEING PREPARED. INSTRUCTED MANAGEMENT THAT A CITY OF CHICAGO CERTIFIED FOOD MANAGER MUST BE PRESENT AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED OR SERVED. PRIORITY FOUNDATION VIOLATION, 7-38-012. CITATION ISSUED UNDER REPORT #2612619. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR OR TEST STRIPS FOR HOT WATER SANITIZING DISH MACHINE IN THE LOWER LEVEL DISH AREA. INSTRUCTED MANAGEMENT TO PROVIDE AND HAVE READILY ACCESSIBLE. PRIORITY FOUNDATION 7-38-005. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A SLOW DRAINAGE AT THE HANDWASHING SINK IN THE PREP/WALK-IN COOLER AREA IN THE LOWER LEVEL. INSTRUCTED TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST HANG MOPS TO ALLOW TO DRY PROPERLY WHEN NOT IN USE.	41.88637481521078	-87.6246754356595	(41.88637481521078, -87.6246754356595)
2612643	TAS	TAS	2876607.0	Restaurant	Risk 1 (High)	3435 N HARLEM AVE	CHICAGO	IL	60634.0	2025-02-24	Canvass	Pass		41.94268078663294	-87.806767943995	(41.94268078663294, -87.806767943995)
2612651	EAST OF EDENS	EAST OF EDENS	23369.0	Restaurant	Risk 1 (High)	6350 N CICERO AVE	CHICAGO	IL	60646.0	2025-02-24	Canvass	Fail	16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED BUILD UP OF PINK AND BLACK SLIME IN INTERIOR OF ICE MACHINE USED OT PRODUCE ICE FOR HUMAN CONSUMPTION. INSTRUCTED TO REMOVE ICE, CLEAN, SANITIZE, AND MAINTAIN IN GOOD CONDITION. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED NO GREASE TRAP CONNECTED TO 3 COMPARTMENT SINK. INSTRUCTED TO INSTALL GREASE TRAP IN ACCORDANCE WITH ALL RELEVANT LAWS, RULES, AND REGULATIONS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BROKEN, UNUSED DISH MACHINE IN REAR DISH/PREP AREA. INSTRUCTED TO REMOVE FROM PREMISES.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BUILD UP OF GREASE, GRIME, AND FOOD DEBRIS IN INTERIOR OF 1 FRYER CABINET AND ON FLOOR BEHIND COOK LINE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN IN GOOD CONDITION.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED 1 BURNT OUT LIGHTBULB IN REAR HOOD. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN IN GOOD CONDITION.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER CERTIFICATES ON SITE AT TIME OF INSPECTION. INSTRUCTED ALL EMPLOYEES MUST COMPLETE FOOD HANDLER TRAINING AND MAINTAIN RECORDS THEREOF ON SITE AT ALL TIMES.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED 1 OF 2 CERTIFIED MANAGERS WITH EXPIRED ALLERGEN TRAINING. INSTRUCTED ALL EMPLOYEES HOLDING CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE MUST COMPLETE ALLERGEN TRIANING AND MAINTAIN RECORDS THEREOF ON SITE AT ALL TIMES.	41.9971470073763	-87.7484909596666	(41.9971470073763, -87.7484909596666)
2612677	L C PHO RESTAURANT	L C PHO RESTAURANT	2379022.0	Restaurant	Risk 1 (High)	2739 W LAWRENCE AVE	CHICAGO	IL	60625.0	2025-02-24	Canvass	Fail	"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES.INSTRUCTED MANAGER TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE AND MAINTAIN AS REQUIRED.PRIORITY FOUNDATION 7-38-010;CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND SOAP WAS AVAILABLE AT THE HANDWASHING SINK IN THE KITCHEN PREP AREA.INSTRUCTED MANAGER TO MAINTAIN ALL HANDWASHING SINKS WITH HAND SOAP AT ALL TIMES.PRIORITY FOUNDATION VIOLATION 7-38-030(C);CITATION ISSUED.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND PAPER TOWELS AVAILABLE AT THE HANDWASHING SINK IN THE KITCHEN PREP AREA.INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN HAND PAPER TOWELS AT ALL HANDWASHING SINKS AT ALL TIMES.PRIORITY FOUNDATION VILATION 7-38-030(C);CONSOLIDATED WITH THE ABOVE CITATION. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED A SLIGHT DEBRIS ACCUMULATION ENCRUSTED ON THE INTERIOR OF THE ICE MAKER.INSTRUCTED TO REMOVE DEBRIS,DETAIL CLEAN INSIDE ICE MAKER AND HAVE SERVICED AND MAINTAIN ICE MAKER AT ALL TIMES.  | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT,TCS FOODS HELD FOR MORE THAN 24 HOURS (VEGETARIAN PHO COOKED NOODLES WITH BROCCOLI,SAUCES,COOKED SHREDDED CHICKEN,PHO SOUPS ETC.) NOT DATE MARKED TO INDICATE THE DATE IN WHICH THE FOOD MUST BE CONSUMED OR DISCARDED.INSTRUCTED MANAGER TO DATE MARK ALL READY-TO-EAT,(TCS FOODS) HELD MORE THAN 24 HOURS.PRIORITY FOUNDATION VIOLATION 7-38-005,CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS IN THE REAR PREP/STORAGE AREA WITHOUT LABELS.INSTRUCTED TO PROVIDE THE COMMON NAME ON ALL BULK CONTAINERS TO PROPERLY IDENTIFY ITEM (SALT, SUGAR, FLOUR ETC).  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF PEST ACTIVITY ON THE PREMISES.OBSERVED 5 LIVE COCKROACHES ON THE WALL NEXT TO THE FIRE EXTINGUISHER ABOVE THE UTILITY MOP SINK AND 2 LIVE COCKROACHES ON TOP OF THE GREASE TRAP BOX NEXT TO THE 3-COMPARTMENT SINK AREA.INSTRUCTED TO DETAIL CLEAN AND SANITIZE AND REMOVE ALL EVIDENCE OF PEST ACTIVITY FROM ALL AFFECTED AREAS.ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO ELIMINATE THE PEST ACTIVITY.PRIORITY FOUNDATION VIOLATION 7-38-020(A),CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED STAINED CUTTING BOARDS IN THE KITCHEN PREP AREAS/FRONT BEVERAGE PREP AREA.INSTRUCTED TO RESURFACE OR REPLACE THE CUTTING BOARDS AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN GREASE AND FOOD DEBRIS INTERIOR BOTTOM COMPARTMENT OF THE KITCHEN DEEP FRYER,SIDES OF COOKING STOVES/GRILL/WOK EQUIPMENTS,INTERIOR OF COOLERS AND GASKETS ALL AROUND THE KITCHEN COOLERS,TOP OF THE DISH MACHINE, ACCUMULATED GREASE BUILD-UP ON GAS PIPES BEHIND THE COOKING EQUIPMENTS AND ON TOP OF THE DISHMACHINE WITH SPILLED DRIED UP-DEBRIS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO SINK USED FOR DUMPING LIQUID WASTE AT FRONT BEVERAGE PREP AREA.INSTRUCTED MANAGER THAT A MINIMUM OF 1 COMPARTMENT SINK TO BE INSTALLED FOR OBTAINING WATER AND DISCARDING LIQUID WASTE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO SELF-CLOSING DOOR DEVICE ON THE WASHROOM DOORS.INSTRUCTED TO INSTALL SELF-CLOSING DOOR DEVICES ON ALL OF THE THREE WASHROOM DOORS AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN THE EXCESSIVE GREASE BUILD-UP ON THE FLOORS UNDERNEATH THE COOKING STOVE/DEEP FRYER/WOK EQUIPMENTS AND DETAIL CLEAN THE WALLS IN THE REAR PREP AREA TO REMOVE FOOD SPLASHED DEBRIS AND SPIDER WEBS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND ORGANIZE THE REAR PREP/DRY STORAGE AREA AND REMOVE UNNECESSARY ITEMS,UNUSED FOOD EQUIPMENTS DUE TO POTENTIAL PEST HARBORAGE AND ELEVATE MOPS,BROOMS CLEANING EQUIPMENTS OFF THE FLOOR AT LEAST 6"" INCHES TO FACILITATE CLEANING.(NO MILK CRATES TO BE USED FOR ELEVATING STOCK ITEMS). | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO DETAIL CLEAN THE KITCHEN EXHAUST HOODS/FILTERS TO REMOVE ACCUMULATION OF GREASE BUILD-UP AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED THE CERTIFIED FOOD MANAGER WITHOUT THE ALLERGEN TRAINING CERTIFICATE. ALLERGEN TRAINING IS REQUIRED FOR ALL EMPLOYEES THAT HAVE A CITY OF CHICAGO FOOD SANITATION CERTIFICATE. INSTRUCTED TO COMPLETE TRAINING AND KEEP CERTIFICATE ON SITE."	41.96842901397609	-87.69778528377894	(41.96842901397609, -87.69778528377894)
2612315	SHELL	SHELL	3006979.0	Grocery Store	Risk 3 (Low)	7449-7459 S STATE ST	CHICAGO	IL	60619.0	2025-02-18	License	Pass	"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: THE TOP OF THE WASHBOWL IN THE CUSTOMER'S TOILET ROOM NEEDS TO BE RECAULKED. INSTRUCTED TO RECAULK AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: THE TRASH RECEPTACLE IN THE CUSTOMER'S TOILET ROOM HAS NO COVER/LID. INSTRUCTED TO PROVIDE A TRASH RECEPTACLE WITH A COVER/LID. MAINTAIN SAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: REAR STORAGE AREA WITH CLUTTER. INSTRUCTED TO ELIMINATE CLUTTER, ORGANIZE AREA AND ELEVATE ITEMS 6"" OFF THE FLOOR. MAINTAIN SAME."	41.758603815578034	-87.62462082492254	(41.758603815578034, -87.62462082492254)
2612319	WINGSTOP	WINGSTOP	2732782.0	Restaurant	Risk 2 (Medium)	5300 S DORCHESTER AVE	CHICAGO	IL	60615.0	2025-02-18	Complaint	Pass		41.79945686102498	-87.59193171135287	(41.79945686102498, -87.59193171135287)
2612279	AMC ROOSEVELT COLLECTION 16		3002519.0		Risk 3 (Low)	1011 S DELANO CT	CHICAGO	IL	60605.0	2025-02-13	License	Not Ready				
2612692	St. Mary of the Wood School	St. Mary of the Wood School	1878517.0	School	Risk 1 (High)	7033 N MOSELLE ST	CHICAGO	IL	60646.0	2025-02-25	Canvass	Pass		42.00834548005445	-87.77703900020178	(42.00834548005445, -87.77703900020178)
2612722	IMMACULATE CONCEPTION SCHOOL	IMMACULATE CONCEPTION SCHOOL	1878513.0	School	Risk 1 (High)	7263 W TALCOTT	CHICAGO	IL	60631.0	2025-02-25	Canvass	Pass w/ Conditions	2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO FOODSERIVCE MANAGER CERTIFICATE POSTED ON SITE. INSTRUCTED TO MAINTAIN AN EMPLOYEE HOLDING A CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED.	41.98671142506543	-87.80905499241214	(41.98671142506543, -87.80905499241214)
2612715	ROSE-ANGELA HALL	ROSE-ANGELA HALL (ST MARY OF PROVIDENCE)	2204605.0	Long Term Care	Risk 1 (High)	4200 N AUSTIN AVE	CHICAGO	IL	60634.0	2025-02-25	Canvass Re-Inspection	Pass		41.95679065134189	-87.77705031717367	(41.95679065134189, -87.77705031717367)
